site,ido,keido,train,hour,minute,rinji
62,36.56697342,136.6395826,up33,16,54,1
63,36.57823804,136.6475734,up33,16,55,1
1,35.64539102,136.0768759,up34,16,39,
2,35.65929747,136.0950707,up34,16,39,
3,35.68497762,136.1070751,up34,16,40,
4,35.70317626,136.1146778,up34,16,41,
5,35.76586476,136.1402872,up34,16,44,
6,35.81812155,136.1610947,up34,16,46,
7,35.84958885,136.1775007,up34,16,48,
8,35.86416602,136.1882852,up34,16,48,
9,35.88516998,136.195938,up34,16,49,
10,35.89558136,136.1990239,up34,16,51,
11,35.90843921,136.20189,up34,16,51,
12,35.9223765,136.2070656,up34,16,52,
13,35.93421603,136.2145703,up34,16,53,
14,35.94846303,136.2176757,up34,16,53,
15,35.95411921,136.2170287,up34,16,54,
16,35.9687815,136.215476,up34,16,54,
17,36.00602189,136.2232084,up34,16,56,
18,36.01643618,136.2235517,up34,16,57,
19,36.03156916,136.2189168,up34,16,58,
20,36.04413021,136.2178633,up34,16,58,
21,36.05494258,136.2181561,up34,16,59,
22,36.06046657,136.2220607,up34,16,59,
23,36.06215635,136.2235144,up34,17,1,
24,36.06622689,136.2287961,up34,17,1,
25,36.07190789,136.2329936,up34,17,1,
26,36.08208533,136.2370934,up34,17,2,
27,36.09186705,136.244024,up34,17,2,
28,36.10259398,136.2450978,up34,17,3,
29,36.10961302,136.2446097,up34,17,3,
30,36.11978558,136.2442193,up34,17,4,
31,36.12554155,136.2450002,up34,17,4,
32,36.1353967,136.2489048,up34,17,4,
33,36.15037415,136.2528094,up34,17,5,
34,36.16314214,136.250369,up34,17,6,
35,36.17858705,136.2451954,up34,17,7,
36,36.1894597,136.2416813,up34,17,7,
37,36.20513572,136.2361172,up34,17,8,
38,36.21466584,136.2348483,up34,17,10,
39,36.22513975,136.235922,up34,17,10,
40,36.25497877,136.252907,up34,17,12,
41,36.2996766,136.3170399,up34,17,15,
42,36.31713957,136.3385152,up34,17,16,
43,36.32083619,136.3508146,up34,17,18,
44,36.32382481,136.3657497,up34,17,18,
45,36.32421804,136.3843941,up34,17,19,
46,36.32799296,136.4002077,up34,17,20,
47,36.33860895,136.4188521,up34,17,21,
48,36.35228964,136.4327134,up34,17,22,
49,36.37147,136.4419868,up34,17,23,
50,36.38349462,136.4493079,up34,17,23,
51,36.39944599,136.4526268,up34,17,24,
52,36.40281336,136.4527486,up34,17,26,
53,36.41610106,136.4543839,up34,17,26,
54,36.42968959,136.4625835,up34,17,27,
55,36.44429656,136.4800566,up34,17,28,
56,36.46643737,136.493625,up34,17,29,
57,36.4834705,136.5069983,up34,17,30,
58,36.50842473,136.5352089,up34,17,31,
59,36.5253142,136.5629901,up34,17,33,
60,36.53535544,136.5850922,up34,17,33,
61,36.55283912,136.6205407,up34,17,35,
62,36.56697342,136.6395826,up34,17,36,
63,36.57823804,136.6475734,up34,17,37,
1,35.64539102,136.0768759,up35,17,8,
2,35.65929747,136.0950707,up35,17,8,
3,35.68497762,136.1070751,up35,17,9,
4,35.70317626,136.1146778,up35,17,10,
5,35.76586476,136.1402872,up35,17,12,
6,35.81812155,136.1610947,up35,17,14,
7,35.84958885,136.1775007,up35,17,16,
8,35.86416602,136.1882852,up35,17,16,
9,35.88516998,136.195938,up35,17,17,
10,35.89558136,136.1990239,up35,17,17,
11,35.90843921,136.20189,up35,17,18,
12,35.9223765,136.2070656,up35,17,18,
13,35.93421603,136.2145703,up35,17,19,
14,35.94846303,136.2176757,up35,17,19,
15,35.95411921,136.2170287,up35,17,20,
16,35.9687815,136.215476,up35,17,20,
17,36.00602189,136.2232084,up35,17,21,
18,36.01643618,136.2235517,up35,17,22,
19,36.03156916,136.2189168,up35,17,22,
20,36.04413021,136.2178633,up35,17,23,
21,36.05494258,136.2181561,up35,17,23,
22,36.06046657,136.2220607,up35,17,23,
23,36.06215635,136.2235144,up35,17,25,
24,36.06622689,136.2287961,up35,17,25,
25,36.07190789,136.2329936,up35,17,25,
26,36.08208533,136.2370934,up35,17,25,
27,36.09186705,136.244024,up35,17,26,
28,36.10259398,136.2450978,up35,17,26,
29,36.10961302,136.2446097,up35,17,26,
30,36.11978558,136.2442193,up35,17,27,
31,36.12554155,136.2450002,up35,17,27,
32,36.1353967,136.2489048,up35,17,27,
33,36.15037415,136.2528094,up35,17,28,
34,36.16314214,136.250369,up35,17,28,
35,36.17858705,136.2451954,up35,17,29,
36,36.1894597,136.2416813,up35,17,29,
37,36.20513572,136.2361172,up35,17,30,
38,36.21466584,136.2348483,up35,17,30,
39,36.22513975,136.235922,up35,17,31,
40,36.25497877,136.252907,up35,17,32,
41,36.2996766,136.3170399,up35,17,34,
42,36.31713957,136.3385152,up35,17,35,
43,36.32083619,136.3508146,up35,17,35,
44,36.32382481,136.3657497,up35,17,36,
45,36.32421804,136.3843941,up35,17,36,
46,36.32799296,136.4002077,up35,17,37,
47,36.33860895,136.4188521,up35,17,37,
48,36.35228964,136.4327134,up35,17,38,
49,36.37147,136.4419868,up35,17,39,
50,36.38349462,136.4493079,up35,17,39,
51,36.39944599,136.4526268,up35,17,40,
52,36.40281336,136.4527486,up35,17,40,
53,36.41610106,136.4543839,up35,17,40,
54,36.42968959,136.4625835,up35,17,41,
55,36.44429656,136.4800566,up35,17,42,
56,36.46643737,136.493625,up35,17,43,
57,36.4834705,136.5069983,up35,17,43,
58,36.50842473,136.5352089,up35,17,44,
59,36.5253142,136.5629901,up35,17,45,
60,36.53535544,136.5850922,up35,17,46,
61,36.55283912,136.6205407,up35,17,47,
62,36.56697342,136.6395826,up35,17,48,
63,36.57823804,136.6475734,up35,17,49,
1,35.64539102,136.0768759,up36,17,13,
2,35.65929747,136.0950707,up36,17,13,
3,35.68497762,136.1070751,up36,17,14,
4,35.70317626,136.1146778,up36,17,15,
5,35.76586476,136.1402872,up36,17,18,
6,35.81812155,136.1610947,up36,17,20,
7,35.84958885,136.1775007,up36,17,21,
8,35.86416602,136.1882852,up36,17,22,
9,35.88516998,136.195938,up36,17,23,
10,35.89558136,136.1990239,up36,17,23,
11,35.90843921,136.20189,up36,17,23,
12,35.9223765,136.2070656,up36,17,24,
13,35.93421603,136.2145703,up36,17,25,
14,35.94846303,136.2176757,up36,17,25,
15,35.95411921,136.2170287,up36,17,25,
16,35.9687815,136.215476,up36,17,26,
17,36.00602189,136.2232084,up36,17,27,
18,36.01643618,136.2235517,up36,17,28,
19,36.03156916,136.2189168,up36,17,28,
20,36.04413021,136.2178633,up36,17,29,
21,36.05494258,136.2181561,up36,17,29,
22,36.06046657,136.2220607,up36,17,29,
23,36.06215635,136.2235144,up36,17,31,
24,36.06622689,136.2287961,up36,17,31,
25,36.07190789,136.2329936,up36,17,31,
26,36.08208533,136.2370934,up36,17,31,
27,36.09186705,136.244024,up36,17,32,
28,36.10259398,136.2450978,up36,17,32,
29,36.10961302,136.2446097,up36,17,32,
30,36.11978558,136.2442193,up36,17,33,
31,36.12554155,136.2450002,up36,17,33,
32,36.1353967,136.2489048,up36,17,33,
33,36.15037415,136.2528094,up36,17,34,
34,36.16314214,136.250369,up36,17,34,
35,36.17858705,136.2451954,up36,17,35,
36,36.1894597,136.2416813,up36,17,35,
37,36.20513572,136.2361172,up36,17,36,
38,36.21466584,136.2348483,up36,17,36,
39,36.22513975,136.235922,up36,17,37,
40,36.25497877,136.252907,up36,17,38,
41,36.2996766,136.3170399,up36,17,40,
42,36.31713957,136.3385152,up36,17,41,
43,36.32083619,136.3508146,up36,17,41,
44,36.32382481,136.3657497,up36,17,42,
45,36.32421804,136.3843941,up36,17,42,
46,36.32799296,136.4002077,up36,17,43,
47,36.33860895,136.4188521,up36,17,43,
48,36.35228964,136.4327134,up36,17,44,
49,36.37147,136.4419868,up36,17,45,
50,36.38349462,136.4493079,up36,17,45,
51,36.39944599,136.4526268,up36,17,46,
52,36.40281336,136.4527486,up36,17,46,
53,36.41610106,136.4543839,up36,17,46,
54,36.42968959,136.4625835,up36,17,47,
55,36.44429656,136.4800566,up36,17,48,
56,36.46643737,136.493625,up36,17,49,
57,36.4834705,136.5069983,up36,17,49,
58,36.50842473,136.5352089,up36,17,50,
59,36.5253142,136.5629901,up36,17,51,
60,36.53535544,136.5850922,up36,17,52,
61,36.55283912,136.6205407,up36,17,53,
62,36.56697342,136.6395826,up36,17,54,
63,36.57823804,136.6475734,up36,17,55,
1,35.64539102,136.0768759,up37,17,38,
2,35.65929747,136.0950707,up37,17,38,
3,35.68497762,136.1070751,up37,17,39,
4,35.70317626,136.1146778,up37,17,40,
5,35.76586476,136.1402872,up37,17,43,
6,35.81812155,136.1610947,up37,17,45,
7,35.84958885,136.1775007,up37,17,47,
8,35.86416602,136.1882852,up37,17,47,
9,35.88516998,136.195938,up37,17,48,
10,35.89558136,136.1990239,up37,17,50,
11,35.90843921,136.20189,up37,17,50,
12,35.9223765,136.2070656,up37,17,51,
13,35.93421603,136.2145703,up37,17,51,
14,35.94846303,136.2176757,up37,17,52,
15,35.95411921,136.2170287,up37,17,52,
16,35.9687815,136.215476,up37,17,53,
17,36.00602189,136.2232084,up37,17,55,
18,36.01643618,136.2235517,up37,17,55,
19,36.03156916,136.2189168,up37,17,56,
20,36.04413021,136.2178633,up37,17,57,
21,36.05494258,136.2181561,up37,17,57,
22,36.06046657,136.2220607,up37,17,57,
23,36.06215635,136.2235144,up37,17,59,
24,36.06622689,136.2287961,up37,17,59,
25,36.07190789,136.2329936,up37,17,59,
26,36.08208533,136.2370934,up37,18,0,
27,36.09186705,136.244024,up37,18,0,
28,36.10259398,136.2450978,up37,18,1,
29,36.10961302,136.2446097,up37,18,1,
30,36.11978558,136.2442193,up37,18,2,
31,36.12554155,136.2450002,up37,18,2,
32,36.1353967,136.2489048,up37,18,2,
33,36.15037415,136.2528094,up37,18,3,
34,36.16314214,136.250369,up37,18,4,
35,36.17858705,136.2451954,up37,18,5,
36,36.1894597,136.2416813,up37,18,5,
37,36.20513572,136.2361172,up37,18,6,
38,36.21466584,136.2348483,up37,18,8,
39,36.22513975,136.235922,up37,18,8,
40,36.25497877,136.252907,up37,18,10,
41,36.2996766,136.3170399,up37,18,14,
42,36.31713957,136.3385152,up37,18,15,
43,36.32083619,136.3508146,up37,18,17,
44,36.32382481,136.3657497,up37,18,17,
45,36.32421804,136.3843941,up37,18,18,
46,36.32799296,136.4002077,up37,18,18,
47,36.33860895,136.4188521,up37,18,19,
48,36.35228964,136.4327134,up37,18,20,
49,36.37147,136.4419868,up37,18,21,
50,36.38349462,136.4493079,up37,18,22,
51,36.39944599,136.4526268,up37,18,22,
52,36.40281336,136.4527486,up37,18,24,
53,36.41610106,136.4543839,up37,18,24,
54,36.42968959,136.4625835,up37,18,25,
55,36.44429656,136.4800566,up37,18,26,
56,36.46643737,136.493625,up37,18,27,
57,36.4834705,136.5069983,up37,18,28,
58,36.50842473,136.5352089,up37,18,29,
59,36.5253142,136.5629901,up37,18,31,
60,36.53535544,136.5850922,up37,18,31,
61,36.55283912,136.6205407,up37,18,33,
62,36.56697342,136.6395826,up37,18,34,
63,36.57823804,136.6475734,up37,18,35,
1,35.64539102,136.0768759,up38,18,0,1
2,35.65929747,136.0950707,up38,18,0,1
3,35.68497762,136.1070751,up38,18,1,1
4,35.70317626,136.1146778,up38,18,2,1
5,35.76586476,136.1402872,up38,18,5,1
6,35.81812155,136.1610947,up38,18,7,1
7,35.84958885,136.1775007,up38,18,8,1
8,35.86416602,136.1882852,up38,18,9,1
9,35.88516998,136.195938,up38,18,10,1
10,35.89558136,136.1990239,up38,18,10,1
11,35.90843921,136.20189,up38,18,10,1
12,35.9223765,136.2070656,up38,18,11,1
13,35.93421603,136.2145703,up38,18,12,1
14,35.94846303,136.2176757,up38,18,12,1
15,35.95411921,136.2170287,up38,18,12,1
16,35.9687815,136.215476,up38,18,13,1
17,36.00602189,136.2232084,up38,18,14,1
18,36.01643618,136.2235517,up38,18,15,1
19,36.03156916,136.2189168,up38,18,15,1
20,36.04413021,136.2178633,up38,18,16,1
21,36.05494258,136.2181561,up38,18,16,1
22,36.06046657,136.2220607,up38,18,16,1
23,36.06215635,136.2235144,up38,18,18,1
24,36.06622689,136.2287961,up38,18,18,1
25,36.07190789,136.2329936,up38,18,18,1
26,36.08208533,136.2370934,up38,18,18,1
27,36.09186705,136.244024,up38,18,19,1
28,36.10259398,136.2450978,up38,18,19,1
29,36.10961302,136.2446097,up38,18,19,1
30,36.11978558,136.2442193,up38,18,20,1
31,36.12554155,136.2450002,up38,18,20,1
32,36.1353967,136.2489048,up38,18,20,1
33,36.15037415,136.2528094,up38,18,21,1
34,36.16314214,136.250369,up38,18,21,1
35,36.17858705,136.2451954,up38,18,22,1
36,36.1894597,136.2416813,up38,18,22,1
37,36.20513572,136.2361172,up38,18,23,1
38,36.21466584,136.2348483,up38,18,23,1
39,36.22513975,136.235922,up38,18,24,1
40,36.25497877,136.252907,up38,18,25,1
41,36.2996766,136.3170399,up38,18,27,1
42,36.31713957,136.3385152,up38,18,28,1
43,36.32083619,136.3508146,up38,18,28,1
44,36.32382481,136.3657497,up38,18,29,1
45,36.32421804,136.3843941,up38,18,29,1
46,36.32799296,136.4002077,up38,18,30,1
47,36.33860895,136.4188521,up38,18,30,1
48,36.35228964,136.4327134,up38,18,31,1
49,36.37147,136.4419868,up38,18,32,1
50,36.38349462,136.4493079,up38,18,32,1
51,36.39944599,136.4526268,up38,18,33,1
52,36.40281336,136.4527486,up38,18,33,1
53,36.41610106,136.4543839,up38,18,33,1
54,36.42968959,136.4625835,up38,18,34,1
55,36.44429656,136.4800566,up38,18,35,1
56,36.46643737,136.493625,up38,18,36,1
57,36.4834705,136.5069983,up38,18,36,1
58,36.50842473,136.5352089,up38,18,37,1
59,36.5253142,136.5629901,up38,18,38,1
60,36.53535544,136.5850922,up38,18,39,1
61,36.55283912,136.6205407,up38,18,40,1
62,36.56697342,136.6395826,up38,18,41,1
63,36.57823804,136.6475734,up38,18,42,1
1,35.64539102,136.0768759,up39,18,9,
2,35.65929747,136.0950707,up39,18,9,
3,35.68497762,136.1070751,up39,18,10,
4,35.70317626,136.1146778,up39,18,11,
5,35.76586476,136.1402872,up39,18,13,
6,35.81812155,136.1610947,up39,18,15,
7,35.84958885,136.1775007,up39,18,17,
8,35.86416602,136.1882852,up39,18,17,
9,35.88516998,136.195938,up39,18,18,
10,35.89558136,136.1990239,up39,18,18,
11,35.90843921,136.20189,up39,18,19,
12,35.9223765,136.2070656,up39,18,19,
13,35.93421603,136.2145703,up39,18,20,
14,35.94846303,136.2176757,up39,18,20,
15,35.95411921,136.2170287,up39,18,21,
16,35.9687815,136.215476,up39,18,21,
17,36.00602189,136.2232084,up39,18,22,
18,36.01643618,136.2235517,up39,18,23,
19,36.03156916,136.2189168,up39,18,23,
20,36.04413021,136.2178633,up39,18,24,
21,36.05494258,136.2181561,up39,18,24,
22,36.06046657,136.2220607,up39,18,24,
23,36.06215635,136.2235144,up39,18,26,
24,36.06622689,136.2287961,up39,18,26,
25,36.07190789,136.2329936,up39,18,26,
26,36.08208533,136.2370934,up39,18,26,
27,36.09186705,136.244024,up39,18,27,
28,36.10259398,136.2450978,up39,18,27,
29,36.10961302,136.2446097,up39,18,27,
30,36.11978558,136.2442193,up39,18,28,
31,36.12554155,136.2450002,up39,18,28,
32,36.1353967,136.2489048,up39,18,28,
33,36.15037415,136.2528094,up39,18,29,
34,36.16314214,136.250369,up39,18,29,
35,36.17858705,136.2451954,up39,18,30,
36,36.1894597,136.2416813,up39,18,30,
37,36.20513572,136.2361172,up39,18,31,
38,36.21466584,136.2348483,up39,18,31,
39,36.22513975,136.235922,up39,18,32,
40,36.25497877,136.252907,up39,18,33,
41,36.2996766,136.3170399,up39,18,35,
42,36.31713957,136.3385152,up39,18,36,
43,36.32083619,136.3508146,up39,18,36,
44,36.32382481,136.3657497,up39,18,37,
45,36.32421804,136.3843941,up39,18,37,
46,36.32799296,136.4002077,up39,18,38,
47,36.33860895,136.4188521,up39,18,38,
48,36.35228964,136.4327134,up39,18,39,
49,36.37147,136.4419868,up39,18,40,
50,36.38349462,136.4493079,up39,18,40,
51,36.39944599,136.4526268,up39,18,41,
52,36.40281336,136.4527486,up39,18,41,
53,36.41610106,136.4543839,up39,18,41,
54,36.42968959,136.4625835,up39,18,42,
55,36.44429656,136.4800566,up39,18,43,
56,36.46643737,136.493625,up39,18,44,
57,36.4834705,136.5069983,up39,18,44,
58,36.50842473,136.5352089,up39,18,45,
59,36.5253142,136.5629901,up39,18,46,
60,36.53535544,136.5850922,up39,18,47,
61,36.55283912,136.6205407,up39,18,48,
62,36.56697342,136.6395826,up39,18,49,
63,36.57823804,136.6475734,up39,18,50,
1,35.64539102,136.0768759,up40,18,36,
2,35.65929747,136.0950707,up40,18,36,
3,35.68497762,136.1070751,up40,18,37,
4,35.70317626,136.1146778,up40,18,38,
5,35.76586476,136.1402872,up40,18,41,
6,35.81812155,136.1610947,up40,18,43,
7,35.84958885,136.1775007,up40,18,44,
8,35.86416602,136.1882852,up40,18,45,
9,35.88516998,136.195938,up40,18,46,
10,35.89558136,136.1990239,up40,18,46,
11,35.90843921,136.20189,up40,18,46,
12,35.9223765,136.2070656,up40,18,47,
13,35.93421603,136.2145703,up40,18,48,
14,35.94846303,136.2176757,up40,18,48,
15,35.95411921,136.2170287,up40,18,48,
16,35.9687815,136.215476,up40,18,49,
17,36.00602189,136.2232084,up40,18,50,
18,36.01643618,136.2235517,up40,18,51,
19,36.03156916,136.2189168,up40,18,51,
20,36.04413021,136.2178633,up40,18,52,
21,36.05494258,136.2181561,up40,18,52,
22,36.06046657,136.2220607,up40,18,52,
23,36.06215635,136.2235144,up40,18,54,
24,36.06622689,136.2287961,up40,18,54,
25,36.07190789,136.2329936,up40,18,54,
26,36.08208533,136.2370934,up40,18,54,
27,36.09186705,136.244024,up40,18,55,
28,36.10259398,136.2450978,up40,18,55,
29,36.10961302,136.2446097,up40,18,55,
30,36.11978558,136.2442193,up40,18,56,
31,36.12554155,136.2450002,up40,18,56,
32,36.1353967,136.2489048,up40,18,56,
33,36.15037415,136.2528094,up40,18,57,
34,36.16314214,136.250369,up40,18,57,
35,36.17858705,136.2451954,up40,18,58,
36,36.1894597,136.2416813,up40,18,58,
37,36.20513572,136.2361172,up40,18,59,
38,36.21466584,136.2348483,up40,18,59,
39,36.22513975,136.235922,up40,19,0,
40,36.25497877,136.252907,up40,19,1,
41,36.2996766,136.3170399,up40,19,3,
42,36.31713957,136.3385152,up40,19,4,
43,36.32083619,136.3508146,up40,19,5,
44,36.32382481,136.3657497,up40,19,5,
45,36.32421804,136.3843941,up40,19,6,
46,36.32799296,136.4002077,up40,19,6,
47,36.33860895,136.4188521,up40,19,7,
48,36.35228964,136.4327134,up40,19,8,
49,36.37147,136.4419868,up40,19,8,
50,36.38349462,136.4493079,up40,19,9,
51,36.39944599,136.4526268,up40,19,9,
52,36.40281336,136.4527486,up40,19,10,
53,36.41610106,136.4543839,up40,19,10,
54,36.42968959,136.4625835,up40,19,11,
55,36.44429656,136.4800566,up40,19,11,
56,36.46643737,136.493625,up40,19,12,
57,36.4834705,136.5069983,up40,19,13,
58,36.50842473,136.5352089,up40,19,14,
59,36.5253142,136.5629901,up40,19,15,
60,36.53535544,136.5850922,up40,19,16,
61,36.55283912,136.6205407,up40,19,17,
62,36.56697342,136.6395826,up40,19,18,
63,36.57823804,136.6475734,up40,19,19,
1,35.64539102,136.0768759,up41,18,39,
2,35.65929747,136.0950707,up41,18,39,
3,35.68497762,136.1070751,up41,18,40,
4,35.70317626,136.1146778,up41,18,41,
5,35.76586476,136.1402872,up41,18,44,
6,35.81812155,136.1610947,up41,18,46,
7,35.84958885,136.1775007,up41,18,48,
8,35.86416602,136.1882852,up41,18,48,
9,35.88516998,136.195938,up41,18,49,
10,35.89558136,136.1990239,up41,18,51,
11,35.90843921,136.20189,up41,18,51,
12,35.9223765,136.2070656,up41,18,52,
13,35.93421603,136.2145703,up41,18,52,
14,35.94846303,136.2176757,up41,18,53,
15,35.95411921,136.2170287,up41,18,53,
16,35.9687815,136.215476,up41,18,54,
17,36.00602189,136.2232084,up41,18,56,
18,36.01643618,136.2235517,up41,18,56,
19,36.03156916,136.2189168,up41,18,57,
20,36.04413021,136.2178633,up41,18,58,
21,36.05494258,136.2181561,up41,18,58,
22,36.06046657,136.2220607,up41,18,58,
23,36.06215635,136.2235144,up41,19,0,
24,36.06622689,136.2287961,up41,19,0,
25,36.07190789,136.2329936,up41,19,0,
26,36.08208533,136.2370934,up41,19,1,
27,36.09186705,136.244024,up41,19,1,
28,36.10259398,136.2450978,up41,19,2,
29,36.10961302,136.2446097,up41,19,2,
30,36.11978558,136.2442193,up41,19,3,
31,36.12554155,136.2450002,up41,19,3,
32,36.1353967,136.2489048,up41,19,3,
33,36.15037415,136.2528094,up41,19,4,
34,36.16314214,136.250369,up41,19,5,
35,36.17858705,136.2451954,up41,19,6,
36,36.1894597,136.2416813,up41,19,6,
37,36.20513572,136.2361172,up41,19,7,
38,36.21466584,136.2348483,up41,19,9,
39,36.22513975,136.235922,up41,19,9,
40,36.25497877,136.252907,up41,19,11,
41,36.2996766,136.3170399,up41,19,14,
42,36.31713957,136.3385152,up41,19,15,
43,36.32083619,136.3508146,up41,19,17,
44,36.32382481,136.3657497,up41,19,17,
45,36.32421804,136.3843941,up41,19,18,
46,36.32799296,136.4002077,up41,19,19,
47,36.33860895,136.4188521,up41,19,20,
48,36.35228964,136.4327134,up41,19,21,
49,36.37147,136.4419868,up41,19,22,
50,36.38349462,136.4493079,up41,19,22,
51,36.39944599,136.4526268,up41,19,23,
52,36.40281336,136.4527486,up41,19,25,
53,36.41610106,136.4543839,up41,19,25,
54,36.42968959,136.4625835,up41,19,26,
55,36.44429656,136.4800566,up41,19,27,
56,36.46643737,136.493625,up41,19,28,
57,36.4834705,136.5069983,up41,19,29,
58,36.50842473,136.5352089,up41,19,30,
59,36.5253142,136.5629901,up41,19,32,
60,36.53535544,136.5850922,up41,19,32,
61,36.55283912,136.6205407,up41,19,34,
62,36.56697342,136.6395826,up41,19,35,
